"lawstat","mvtnorm"
"lawstat","VGAM"
"lcd","igraph"
"lcd","methods"
"lcda","poLCA"
"lcmm","R"
"lda.cv","MASS"
"ldbounds","lattice"
"ldlasso","GenABEL"
"ldlasso","quadprog"
"leiv","R"
"leiv","methods"
"leiv","stats"
"lfe","Matrix"
"lfe","R"
"lga","R"
"lgtdl","R"
"lhs","R"
"limSolve","quadprog"
"limSolve","lpSolve"
"limSolve","MASS"
"limitplot","R"
"linprog","lpSolve"
"list","VGAM"
"list","magic"
"list","gamlss.dist"
"list","MASS"
"list","quadprog"
"list","arm"
"list","corpcor"
"list","mvtnorm"
"list","sandwich"
"lmSupport","car"
"lmSupport","psych"
"lmSupport","gplots"
"lmSupport","gvlma"
"lme4","methods"
"lme4","Matrix"
"lme4","lattice"
"lmeSplines","nlme"
"lmec","mvtnorm"
"lmm","R"
"lmomRFA","lmom"
"lmomco","R"
"lmomco","utils"
"lmtest","zoo"
"localdepth","circular"
"locfdr","splines"
"locfit","akima"
"locfit","lattice"
"locpol","R"
"lodplot","R"
"lodplot","grid"
"lodplot","graphics"
"lodplot","stats"
"log10","R"
"log4r","testthat"
"logging","R"
"logging","methods"
"logistf","MASS"
"loglognorm","R"
"lokern","sfsmisc"
"longRPart","nlme"
"longRPart","rpart"
"longitudinal","corpcor"
"longitudinalData","methods"
"longitudinalData","clv"
"longmemo","R"
"longpower","Matrix"
"longpower","lme4"
"longpower","methods"
"lordif","MASS"
"lordif","msm"
"lordif","mvtnorm"
"lordif","polycor"
"lordif","sfsmisc"
"lordif","ltm"
"lordif","Hmisc"
"lordif","Design"
"lossDev","rjags"
"lossDev","filehash"
"lossDev","logspline"
"lossDev","utils"
"lpSolveAPI","R"
"lpridge","stats"
"lpridge","R"
"lsa","Snowball"
"lsa","RWeka"
"lspls","pls"
"lss","quantreg"
"ltm","MASS"
"ltm","msm"
"ltm","mvtnorm"
"ltm","polycor"
"ltsa","R"
"lubridate","R"
"luca","survival"
"luca","genetics"
"MADAM","snow"
"MADAM","qvalue"
"MADAM","RColorBrewer"
"MADAM","gplots"
"MADAM","impute"
"MALDIquant","R"
"MALDIquant","methods"
"MAMA","xtable"
"MAMA","metaMA"
"MAMA","gtools"
"MAMA","gplots"
"MAMA","multtest"
"MAMSE","R"
"MARSS","MASS"
"MARSS","mvtnorm"
"MARSS","nlme"
"MARSS","time"
"MASS","R"
"MASS","grDevices"
"MASS","graphics"
"MASS","stats"
"MASS","utils"
"MAT","MASS"
"MAc","R"
"MAclinical","party"
"MAclinical","plsgenomics"
"MAclinical","st"
"MAclinical","e1071"
"MAd","R"
"MBA","sp"
"MBESS","R"
"MCAPS","stashR"
"MCLIME","lpSolve"
"MCMCglmm","tensorA"
"MCMCglmm","Matrix"
"MCMCglmm","coda"
"MCMCglmm","ape"
"MCMCglmm","corpcor"
"MCMChybridGP","MASS"
"MCMCpack","coda"
"MCMCpack","MASS"
"MCMCpack","stats"
"MCPAN","mvtnorm"
"MCPAN","multcomp"
"MCPMod","mvtnorm"
"MCPMod","lattice"
"MCPMod","R"
"MChtest","stats"
"MDR","lattice"
"MEMSS","lme4"
"MFDA","gss"
"MFDA","mvtnorm"
"MFDF","fda"
"MFDF","zoo"
"MISA","coda"
"MIfuns","reshape"
"MIfuns","methods"
"MIfuns","lattice"
"MIfuns","grid"
"MIfuns","XML"
"MIfuns","MASS"
"MKmisc","robustbase"
"MKmisc","RColorBrewer"
"MLCM","R"
"MLCM","graphics"
"MLCM","stats"
"MLCM","utils"
"MLCM","base"
"MLDA","R"
"MLDS","R"
"MLDS","graphics"
"MLDS","stats"
"MLDS","utils"
"MLDS","base"
"MLPAstats","nlme"
"MLPAstats","boot"
"MLPAstats","tcltk"
"MLPAstats","tkrplot"
"MLPAstats","pixmap"
"MMG","R"
"MMST","R"
"MNM","ellipse"
"MNM","ICS"
"MNM","ICSNP"
"MNM","SpatialNP"
"MNM","mvtnorm"
"MNM","survey"
"MNP","MASS"
"MNP","utils"
"MOCCA","cclust"
"MOCCA","clv"
"MPV","R"
"MSBVAR","KernSmooth"
"MSBVAR","xtable"
"MSBVAR","coda"
"MSBVAR","bit"
"MSBVAR","mvtnorm"
"MSBVAR","lattice"
"MSToolkit","MASS"
"MUCflights","XML"
"MUCflights","geosphere"
"MUCflights","sp"
"MUCflights","RSQLite"
"MUCflights","NightDay"
"MVpower","randomForest"
"MVpower","pamr"
"MVpower","kernlab"
"MVpower","class"
"MaXact","mnormt"
"MarkedPointProcess","RandomFields"
"MarkedPointProcess","R2Cuba"
"MasterBayes","coda"
"MasterBayes","genetics"
"MasterBayes","gtools"
"MasterBayes","kinship"
"MatchIt","MASS"
"Matching","rgenoud"
"Matching","MASS"
"Matching","graphics"
"Matching","grDevices"
"Matching","stats"
"Matrix","lattice"
"MatrixModels","Matrix"
"Mcomp","tseries"
"Mcomp","forecast"
"MeDiChI","lars"
"MeDiChI","quadprog"
"MeDiChI","corpcor"
"MeDiChI","Matrix"
"MetABEL","R"
"MetABEL","grid"
"MetabolAnalyze","mclust"
"MetabolAnalyze","mvtnorm"
"MetabolAnalyze","ellipse"
"MetabolAnalyze","gtools"
"MetabolAnalyze","gplots"
"Metabonomic","tcltk"
"Metabonomic","tkrplot"
"Metabonomic","robustbase"
"Metabonomic","MASS"
"Metabonomic","gpls"
"Metabonomic","pls"
"Metabonomic","splines"
"Metabonomic","class"
"Metabonomic","nnet"
"Metabonomic","AMORE"
"Metabonomic","clusterSim"
"Metabonomic","hddplot"
"Metabonomic","scatterplot3d"
"Metabonomic","relimp"
"Metabonomic","Icens"
"Metabonomic","FTICRMS"
"Metabonomic","waved"
"Metabonomic","Matrix"
"Metabonomic","caTools"
"Meth27QC","gplots"
"Meth27QC","tcltk"
"MethComp","nlme"
"MiscPsycho","statmod"
"MixSim","MASS"
"Modalclust","mvtnorm"
"Modalclust","zoo"
"Modalclust","class"
"ModelGood","R"
"ModelMap","randomForest"
"ModelMap","gbm"
"ModelMap","PresenceAbsence"
"ModelMap","rgdal"
"MortalitySmooth","svcm"
"MplusAutomation","gsubfn"
"MplusAutomation","xtable"
"MplusAutomation","tcltk"
"MplusAutomation","plyr"
"MplusAutomation","relimp"
"MuMIn","methods"
"mAr","MASS"
"mFilter","R"
"mFilter","stats"
"maanova","R"
"magic","abind"
"magma","R"
"magma","methods"
"magnets","rggobi"
"mapLD","lattice"
"mapReduce","R"
"mapdata","maps"
"mapproj","maps"
"maps","R"
"maptools","foreign"
"maptools","sp"
"maptools","methods"
"maptools","lattice"
"maptree","cluster"
"maptree","rpart"
"mar1s","cmrutils"
"mar1s","fda"
"marelac","shape"
"marelac","seacarb"
"marelacTeaching","marelac"
"marelacTeaching","deSolve"
"marelacTeaching","rootSolve"
"marelacTeaching","scatterplot3d"
"margLikArrogance","R"
"marginTree","e1071"
"marginalmodelplots","locfit"
"marginalmodelplots","grid"
"mathgraph","R"
"maticce","ouch"
"maticce","ape"
"matlab","R"
"matlab","methods"
"matrixStats","R.methodsS3"
"matrixcalc","R"
"maxLik","miscTools"
"maxstat","exactRankTests"
"maxstat","mvtnorm"
"maxstat","survival"
"mbmdr","logistf"
"mboost","R"
"mboost","methods"
"mboost","stats"
"mc2d","mvtnorm"
"mcclust","lpSolve"
"mcgibbsit","coda"
"mclogit","stats"
"mclogit","MASS"
"mclogit","memisc"
"mclogit","Matrix"
"mclust","R"
"mclust","stats"
"mclust","utils"
"mcmc","R"
"mcmcplots","coda"
"mco","R"
"mcprofile","methods"
"mcprofile","lattice"
"mcprofile","graphics"
"mcprofile","stats4"
"mcprofile","splines"
"mcprofile","mvtnorm"
"mcprofile","multcomp"
"mcprofile","MASS"
"mcprofile","mratios"
"mcprofile","lme4"
"mcsm","stats"
"mcsm","MASS"
"mcsm","coda"
"mda","class"
"meboot","ConvergenceConcepts"
"meboot","dynlm"
"meboot","kinship"
"meboot","survival"
"meboot","splines"
"meboot","nlme"
"meboot","lattice"
"meboot","plm"
"meboot","zoo"
"mecdf","ofp"
"mederrRank","BB"
"mederrRank","methods"
"mederrRank","numDeriv"
"mederrRank","utils"
"mediation","MASS"
"mediation","Matrix"
"mefa4","methods"
"mefa4","Matrix"
"mem","sm"
"mem","boot"
"memisc","lattice"
"memisc","grid"
"memisc","stats"
"memisc","methods"
"memisc","utils"
"memisc","MASS"
"meta","R"
"meta","grid"
"metaMA","SMVar"
"metacor","rmeta"
"metacor","gsl"
"metafor","Formula"
"metafor","nlme"
"metatest","R"
"mfp","survival"
"mgcv","R"
"mgpd","evd"
"mhsmm","mvtnorm"
"mht","glmnet"
"mhurdle","Formula"
"mhurdle","truncreg"
"mhurdle","maxLik"
"mi","methods"
"mi","MASS"
"mi","nnet"
"mi","car"
"mi","arm"
"mi","Matrix"
"mi","lme4"
"mi","R2WinBUGS"
"mi","abind"
"micEcon","np"
"micEcon","miscTools"
"micEconAids","systemfit"
"micEconAids","miscTools"
"micEconAids","lmtest"
"micEconAids","micEcon"
"micEconCES","systemfit"
"micEconCES","miscTools"
"micEconCES","micEcon"
"micEconCES","minpack.lm"
"micEconCES","DEoptim"
"micEconSNQP","systemfit"
"micEconSNQP","miscTools"
"micEconSNQP","micEcon"
"micEconSNQP","MASS"
"mice","MASS"
"mice","nnet"
"mice","methods"
"mice","lattice"
"migui","tcltk"
"migui","tkrplot"
"migui","mi"
"migui","foreign"
"mimR","methods"
"mimR","gRbase"
"mimR","graph"
"mimR","rcom"
"mimR","MASS"
"minet","infotheo"
"miniGUI","R"
"miniGUI","tcltk"
"minqa","Rcpp"
"minxent","R"
"mirf","haplo.stats"
"mirf","randomForest"
"missMDA","FactoMineR"
"mix","stats"
"mixAK","colorspace"
"mixAK","lme4"
"mixAK","mnormt"
"mixAK","coda"
"mixOmics","igraph"
"mixOmics","rgl"
"mixOmics","lattice"
"mixPHM","survival"
"mixPHM","lattice"
"mixdist","R"
"mixedQF","nnet"
"mixedQF","MASS"
"mixer","R"
"mixer","methods"
"mixlow","nlme"
"mixreg","R"
"mixsep","tcltk2"
"mixsep","MASS"
"mixsep","RODBC"
"mixsmsn","mvtnorm"
"mixstock","coda"
"mixstock","plotrix"
"mixstock","abind"
"mixstock","lattice"
"mixtools","boot"
"mixtools","MASS"
"mixtools","R"
"mkin","FME"
"mkin","deSolve"
"mlbench","R"
"mlmRev","lme4"
"mlmRev","R"
"mlogit","Formula"
"mlogit","statmod"
"mlogit","lmtest"
"mlogit","maxLik"
"mlogit","zoo"
"mlogitBMA","BMA"
"mlogitBMA","abind"
"mlogitBMA","maxLik"
"mmcm","mvtnorm"
"mnormt","R"
"modTempEff","mgcv"
"modTempEff","splines"
"modeest","R"
"modelcf","R"
"modelfree","PolynomF"
"modelfree","SparseM"
"modelfree","stats"
"modelfree","utils"
"modelfree","base"
"modeltools","stats"
"modeltools","stats4"
"moduleColor","impute"
"moduleColor","grDevices"
"moduleColor","dynamicTreeCut"
"mokken","R"
"mombf","mvtnorm"
"mombf","ncvreg"
"mombf","actuar"
"mondate","utils"
"mondate","methods"
"monoProc","R"
"monoProc","methods"
"monomvn","pls"
"monomvn","lars"
"monomvn","MASS"
"monreg","R"
"mpm","MASS"
"mpm","KernSmooth"
"mpmcorrelogram","vegan"
"mprobit","R"
"mr","nlme"
"mr","sandwich"
"mr","sn"
"mr","geoR"
"mratios","R"
"mrdrc","drc"
"mrdrc","locfit"
"mrdrc","EffectiveDose"
"mritc","lattice"
"mritc","misc3d"
"mritc","fmri"
"mritc","AnalyzeFMRI"
"mrt","boot"
"mrt","MBESS"
"mrt","Hmisc"
"mrt","moments"
"msBreast","R"
"msDilution","R"
"msProcess","wmtsa"
"msProcess","robust"
"msProcess","XML"
"msProcess","stats"
"msProstate","R"
"msSurv","class"
"msSurv","graph"
"msSurv","lattice"
"mseq","gbm"
"mspath","methods"
"mspath","stats"
"msr","class"
"msr","glmnet"
"msr","stats4"
"msr","e1071"
"msr","rgl"
"msr","RColorBrewer"
"msr","colorspace"
"mstate","survival"
"mtsc","ofp"
"mtsdi","gam"
"mtsdi","splines"
"muRL","maps"
"muS2RC","R"
"muS2RC","stats"
"muStat","muUtil"
"muStat","muS2RC"
"muStat","stats"
"muUtil","muS2RC"
"muUtil","stats"
"mugnet","catnet"
"muhaz","R"
"multcomp","stats"
"multcomp","graphics"
"multcomp","mvtnorm"
"multcomp","survival"
"multcompView","grid"
"multibiplotGUI","rgl"
"multibiplotGUI","tcltk"
"multibiplotGUI","tkrplot"
"multibiplotGUI","RODBC"
"multic","R"
"multicore","R"
"multilevel","nlme"
"multilevel","MASS"
"multinomRob","rgenoud"
"multinomRob","MASS"
"multinomRob","mvtnorm"
"multipol","abind"
"multisensi","R"
"multitaper","R"
"multmod","gtools"
"multmod","mvtnorm"
"multmod","sandwich"
"multmod","MASS"
"multxpert","mvtnorm"
"munfold","memisc"
"munfold","MASS"
"muscor","R"
"mutoss","multcomp"
"mutoss","methods"
"mutoss","plotrix"
"mutossGUI","rJava"
"mutossGUI","JavaGD"
"mutossGUI","plotrix"
"mutossGUI","mutoss"
"mutossGUI","multcomp"
"mvShapiroTest","stats"
"mvabund","Rcpp"
"mvbutils","R"
"mvbutils","utils"
"mvbutils","tools"
"mvgraph","StatDA"
"mvna","lattice"
"mvngGrAd","methods"
"mvngGrAd","stats"
"mvnmle","R"
"mvnormtest","stats"
"mvoutlier","robustbase"
"mvpart","R"
"mvsf","nortest"
"mvsf","mvnormtest"
"mvtBinaryEP","mvtnorm"
"mvtnorm","R"
"mvtnormpcs","R"
"NADA","methods"
"NADA","survival"
"NCBI2R","startupmsg"
"NISTnls","stats"
"NISTnls","R"
"NMF","R"
"NMF","methods"
"NMF","stats"
"NMF","graphics"
"NMMAPSlite","stashR"
"NMRS","Rwave"
"NMRS","FTICRMS"
"NMRS","tcltk"
"NMRS","tkrplot"
"NORMT3","R"
"NRAIA","lattice"
"NRAIA","stats"
"NeatMap","ggplot2"
"NeatMap","rgl"
"NestedCohort","survival"
"NestedCohort","MASS"
"NetCluster","stats"
"NetCluster","sna"
"NetIndices","MASS"
"NetworkAnalysis","nlme"
"NetworkAnalysis","lme4"
"NetworkAnalysis","igraph"
"NightDay","maps"
"nFDR","R"
"nFactors","MASS"
"nFactors","psych"
"nFactors","boot"
"nFactors","lattice"
"nacopula","methods"
"nacopula","R"
"nbpMatching","methods"
"ncf","R"
"neariso","R"
"neldermead","optimbase"
"neldermead","optimsimplex"
"network","R"
"network","utils"
"networksis","ergm"
"networksis","network"
"neuRosim","Rniftilib"
"neuRosim","AnalyzeFMRI"
"neuRosim","deSolve"
"neuralnet","MASS"
"nice","R"
"nlADG","ggm"
"nlme","graphics"
"nlme","stats"
"nlme","R"
"nlmeODE","odesolve"
"nlmeODE","nlme"
"nlmeODE","lattice"
"nlreg","statmod"
"nlreg","survival"
"nlrwr","alr3"
"nlrwr","car"
"nlrwr","drc"
"nlrwr","HydroMe"
"nlrwr","lattice"
"nlrwr","lmtest"
"nlrwr","MASS"
"nlrwr","NISTnls"
"nlrwr","nlme"
"nlrwr","nls2"
"nlrwr","nlstools"
"nlrwr","NRAIA"
"nlrwr","sandwich"
"nls2","proto"
"nlstools","stats"
"nlt","EbayesThresh"
"nlt","adlift"
"nltm","survival"
"nltm","R"
"nlts","locfit"
"nlts","acepack"
"nlts","akima"
"nnDiag","sp"
"nnDiag","rgdal"
"nnDiag","spBayes"
"nnDiag","gplots"
"nnDiag","vcd"
"nnDiag","MASS"
"nnDiag","MBA"
"nnDiag","fields"
"nnDiag","yaImpute"
"nnDiag","geoR"
"nnc","class"
"nnc","nnet"
"nnc","MASS"
"nncRda","nnc"
"nncRda","rda"
"nncRda","MASS"
"nnet","R"
"nnet","stats"
"nnet","utils"
"nodeHarvest","quadprog"
"nodeHarvest","randomForest"
"noia","stats"
"nonparaeff","lpSolve"
"nonparaeff","gdata"
"nonparaeff","Hmisc"
"nonparaeff","Design"
"nonparaeff","geometry"
"nonparaeff","psych"
"nonparaeff","pwt"
"nonrandom","lme4"
"nor1mix","R"
"nor1mix","stats"
"nor1mix","graphics"
"normalp","R"
"np","boot"
"np","cubature"
"npRmpi","boot"
"npRmpi","cubature"
"nparLD","MASS"
"nparcomp","multcomp"
"nparcomp","mvtnorm"
"npmc","mvtnorm"
"npmc","stats"
"npmc","R"
"npmlreg","statmod"
"nsRFA","R"
"nsRFA","stats"
"nsRFA","graphics"
"numDeriv","R"
"nutshellDE","R"
"nvis","ggplot2"
"nvis","ggcolpairs"
"nws","R"
"nws","methods"
"ORDER2PARENT","splines"
"ORDER2PARENT","Matrix"
"OSACC","R"
"OjaNP","ICS"
"OjaNP","ICSNP"
"OligoSpecificitySystem","tcltk"
"OligoSpecificitySystem","tkrplot"
"Oncotree","boot"
"OrdFacReg","eha"
"OrdFacReg","MASS"
"oblique.tree","tree"
"oc","pscl"
"oce","R"
"odesolve","R"
"odfWeave","lattice"
"odfWeave","XML"
"odfWeave.survey","odfWeave"
"odfWeave.survey","survey"
"oncomodel","ade4"
"onemap","tcltk"
"onemap","tkrplot"
"onemap","R"
"openair","R"
"optBiomarker","rpanel"
"optBiomarker","rgl"
"optimbase","Matrix"
"optimsimplex","optimbase"
"optimx","numDeriv"
"optimx","BB"
"optimx","ucminf"
"optimx","Rcgmin"
"optimx","Rvmmin"
"optimx","minqa"
"optimx","setRNG"
"optmatch","R"
"optparse","getopt"
"optpart","cluster"
"optpart","labdsv"
"optpart","MASS"
"optpart","plotrix"
"orQA","Rcpp"
"orQA","gtools"
"orQA","nlme"
"ordPens","grplasso"
"orderbook","lattice"
"orderbook","hash"
"orderbook","grid"
"ordinal","MASS"
"ordinal","ucminf"
"orientlib","R"
"orientlib","methods"
"orloca","methods"
"orloca.es","orloca"
"oro.dicom","R"
"oro.nifti","R"
"oro.nifti","graphics"
"oro.nifti","grDevices"
"oro.nifti","methods"
"oro.nifti","utils"
"orth","methods"
"orthogonalsplinebasis","methods"
"orthogonalsplinebasis","stats"
"orthogonalsplinebasis","graphics"
"orthopolynom","polynom"
"ouch","subplex"
"outliers","R"
"oz","graphics"
"PASWR","e1071"
"PASWR","MASS"
"PASWR","lattice"
"PBImisc","MASS"
"PBImisc","ca"
"PBImisc","lattice"
"PBSadmb","PBSmodelling"
"PBSddesolve","R"
"PBSmapping","R"
"PBSmodelling","R"
"PBSmodelling","methods"
"PCS","statmod"
"PCS","multtest"
"PERregress","R"
"PET","adimpro"
"PHYLOGR","R"
"PK","R"
"PK","utils"
"PKfit","odesolve"
"PKfit","rgenoud"
"PKgraph","RGtk2"
"PKgraph","gWidgetsRGtk2"
"PKgraph","cairoDevice"
"PKgraph","lattice"
"PKgraph","rggobi"
"PKgraph","ggplot2"
"PKmodelFinder","gWidgets"
"PKmodelFinder","tcltk"
"PKmodelFinder","tkrplot"
"PKmodelFinder","RGtk2"
"PKmodelFinder","gWidgetsRGtk2"
"PKmodelFinder","cairoDevice"
"PKmodelFinder","numDeriv"
"PKreport","lattice"
"PKreport","ggplot2"
"PKtools","methods"
"PKtools","lattice"
"PKtools","nlme"
"PKtools","R2HTML"
"PKtools","xtable"
"PMA","plyr"
"POT","R"
"PSAgraphics","R"
"PSM","MASS"
"PSM","numDeriv"
"PSM","odesolve"
"PSM","ucminf"
"PTAk","tensor"
"PairViz","TSP"
"PairViz","gtools"
"PairViz","graph"
"PairViz","methods"
"Peaks","R"
"PerformanceAnalytics","zoo"
"PerformanceAnalytics","xts"
"PermuteNGS","qvalue"
"PhViD","MCMCpack"
"PhViD","tcltk"
"PoMoS","RGtk2"
"PoMoS","cairoDevice"
"PoMoS","igraph"
"Pomic","stats"
"PowerTOST","stats"
"PowerTOST","mvtnorm"
"PredictABEL","Hmisc"
"PredictABEL","ROCR"
"PredictABEL","epitools"
"PredictABEL","PBSmodelling"
"PresenceAbsence","R"
"ProDenICA","gam"
"ProbForecastGOP","RandomFields"
"ProbForecastGOP","fields"
"ProfileLikelihood","nlme"
"ProfileLikelihood","MASS"
"ProjectTemplate","testthat"
"ProjectTemplate","yaml"
"ProjectTemplate","foreign"
"PwrGSD","survival"
"p3state.msm","survival"
"p3state.msm","base"
"pARccs","e1071"
"pARccs","cba"
"pARccs","cluster"
"pARccs","gtools"
"pARccs","methods"
"pGLS","MASS"
"pROC","plyr"
"pROC","R"
"packClassic","graphics"
"packS4","methods"
"packS4","graphics"
"packdep","igraph"
"packdep","utils"
"packdep","tools"
"pairwiseCI","exactRankTests"
"pairwiseCI","boot"
"pairwiseCI","mratios"
"pairwiseCI","binMto"
"pairwiseCI","MASS"
"pairwiseCI","MCPAN"
"palaeoSig","rioja"
"palaeoSig","vegan"
"paleoMAS","MASS"
"paleoMAS","vegan"
"paleoMAS","lattice"
"paleoTS","mvtnorm"
"paltran","vegan"
"paltran","MASS"
"paltran","mgcv"
"pamctdp","ade4"
"pamctdp","xtable"
"pamm","lme4"
"pamm","mvtnorm"
"pamm","gmodels"
"pamr","cluster"
"pamr","survival"
"papply","R"
"paramlink","kinship"
"paran","MASS"
"parcor","MASS"
"parcor","glmnet"
"parcor","ppls"
"parcor","Epi"
"parcor","GeneNet"
"parfossil","fossil"
"parfossil","foreach"
"parser","Rcpp"
"partDSA","R"
"partitionMap","randomForest"
"partitionMetric","R"
"partitions","polynom"
"party","survival"
"party","grid"
"party","modeltools"
"party","coin"
"party","zoo"
"party","sandwich"
"party","strucchange"
"party","vcd"
"parviol","vioplot"
"pastecs","boot"
"pastecs","stats"
"pathClass","svmpath"
"pathClass","kernlab"
"pathClass","ROCR"
"pathClass","igraph"
"pathClass","lpSolve"
"pathmox","plspm"
"pbatR","survival"
"pbatR","rootSolve"
"pcaPP","mvtnorm"
"pcalg","methods"
"pcalg","abind"
"pcalg","corpcor"
"pcalg","sfsmisc"
"pcurve","mgcv"
"pcurve","vegan"
"pcurve","MASS"
"pcurve","stats"
"pdfCluster","methods"
"pdfCluster","geometry"
"pear","R"
"pec","prodlim"
"pec","survival"
"pedantics","MCMCglmm"
"pedantics","kinship"
"pedantics","grid"
"pedantics","MasterBayes"
"pedigree","Matrix"
"pedigree","HaploSim"
"pedigree","reshape"
"pedigreemm","methods"
"pedigreemm","lme4"
"pedigreemm","Matrix"
"pegas","ape"
"pegas","adegenet"
"penalized","survival"
"penalizedSVM","e1071"
"penalizedSVM","MASS"
"penalizedSVM","corpcor"
"penalizedSVM","statmod"
"penalizedSVM","tgp"
"penalizedSVM","mlegp"
"penalizedSVM","lhs"
"pencopula","lattice"
"pencopula","fda"
"pencopula","quadprog"
"pencopula","spam"
"pendensity","lattice"
"pendensity","fda"
"pensim","MASS"
"pensim","snow"
"pensim","rlecuyer"
"pensim","penalized"
"pensim","survival"
"peperr","snowfall"
"peperr","survival"
"pequod","ggplot2"
"pequod","car"
"perm","R"
"perm","stats"
"permax","R"
"pfda","orthogonalsplinebasis"
"pfda","methods"
"pfda","utils"
"pfda","graphics"
"pfda","stats"
"pfda","MASS"
"pfda","mvbutils"
"pgam","R"
"pgam","stats"
"pgam","utils"
"pgfSweave","stashR"
"pgfSweave","filehash"
"pgfSweave","tikzDevice"
"pgfSweave","cacheSweave"
"pgfSweave","getopt"
"pgfSweave","highlight"
"pgfSweave","formatR"
"pglm","maxLik"
"pglm","statmod"
"pglm","plm"
"pgs","methods"
"pgs","gsl"
"pgs","R2Cuba"
"phangorn","quadprog"
"phangorn","ape"
"pheatmap","R"
"pheno","nlme"
"pheno","SparseM"
"pheno","quantreg"
"phitest","R"
"phmm","survival"
"phmm","lattice"
"phmm","Matrix"
"phull","R"
"phybase","Matrix"
"phybase","ape"
"phyclust","ape"
"phylobase","methods"
"phylobase","grid"
"phylobase","ape"
"phylobase","Rcpp"
"phyloclim","ape"
"phyloclim","adehabitat"
"phylosim","R.oo"
"phylosim","ape"
"phylosim","compoisson"
"phylosim","ggplot2"
"phylotools","seqRFLP"
"pi0","R"
"picante","ape"
"picante","vegan"
"picante","nlme"
"pixmap","methods"
"pkDACLASS","plyr"
"pkDACLASS","ROCR"
"pkDACLASS","randomForest"
"pkDACLASS","caMassClass"
"plRasch","survival"
"plan","R"
"playwith","lattice"
"playwith","cairoDevice"
"playwith","gWidgetsRGtk2"
"playwith","grid"
"plgp","mvtnorm"
"plgp","tgp"
"plink","lattice"
"plm","bdsmatrix"
"plm","nlme"
"plm","Formula"
"plm","MASS"
"plm","sandwich"
"plotGoogleMaps","sp"
"plotGoogleMaps","rgdal"
"plotGoogleMaps","maptools"
"plotpc","grid"
"plsRcox","R"
"plsRglm","R"
"plsgenomics","MASS"
"plspm","amap"
"plspm","diagram"
"plus","R"
"plus","grDevices"
"plus","graphics"
"plus","stats"
"plus","utils"
"plyr","R"
"pmg","lattice"
"pmg","MASS"
"pmg","proto"
"pmg","foreign"
"pmg","gWidgets"
"pmg","gWidgetsRGtk2"
"pmml","XML"
"png","R"
"poLCA","scatterplot3d"
"poLCA","MASS"
"poistweedie","R"
"polySegratio","gdata"
"polySegratioMM","polySegratio"
"polySegratioMM","coda"
"polycor","mvtnorm"
"polycor","sfsmisc"
"polydect","R"
"polysat","combinat"
"polysat","methods"
"pomp","mvtnorm"
"pomp","subplex"
"pomp","deSolve"
"pooh","R"
"popPK","Hmisc"
"popPK","lattice"
"popPK","grid"
"popPK","xpose4"
"popgen","cluster"
"portes","FitAR"
"portes","akima"
"portfolio","lattice"
"portfolio","nlme"
"portfolioSim","lattice"
"portfolioSim","portfolio"
"potts","R"
"powerMediation","R"
"powerMediation","stats"
"powerSurvEpi","R"
"powerpkg","tcltk"
"ppls","splines"
"ppls","MASS"
"ppstat","processdata"
"ppstat","ggplot2"
"ppstat","Matrix"
"ppstat","splines"
"ppstat","methods"
"prabclus","MASS"
"prabclus","mclust"
"pracma","R"
"predbayescor","R"
"predmixcor","R"
"prefmod","stats"
"prefmod","gnm"
"prefmod","colorspace"
"prim","R"
"primer","deSolve"
"primer","lattice"
"princurve","R"
"princurve","stats"
"princurve","graphics"
"processdata","ggplot2"
"processdata","Matrix"
"processdata","methods"
"prodlim","KernSmooth"
"prodlim","survival"
"profileModel","R"
"proj4","R"
"proptest","survival"
"proxy","R"
"pscl","MASS"
"pscl","stats"
"pscl","mvtnorm"
"pscl","coda"
"pscl","gam"
"pseudo","KMsurv"
"pseudo","geepack"
"psgp","intamap"
"pso","R"
"pso","methods"
"pspline","R"
"pspline","stats"
"pspline","graphics"
"psychometric","multilevel"
"psychometric","nlme"
"psychometric","R"
"psychotree","party"
"psychotree","strucchange"
"psychotree","modeltools"
"psyphy","R"
"psyphy","stats"
"psyphy","graphics"
"ptinpoly","misc3d"
"pvclass","Matrix"
"pvclust","R"
"pwr","R"
"pwt","R"
"pyramid","R"
"QCA","lpSolve"
"QCAGUI","QCA"
"QCAGUI","MASS"
"QRMlib","fSeries"
"QRMlib","mvtnorm"
"QRMlib","chron"
"QSARdata","R"
"QT","Hmisc"
"QT","lattice"
"QT","SASxport"
"QT","grid"
"QTLNetworkR","utils"
"QTLNetworkR","lattice"
"QTLNetworkR","grid"
"QTLNetworkR","gWidgets"
"QTLNetworkR","gWidgetsRGtk2"
"QuACN","graph"
"QuACN","RBGL"
"QuACN","igraph"
"QuACN","combinat"
"qAnalyst","lattice"
"qAnalyst","MASS"
"qAnalyst","car"
"qAnalyst","SuppDists"
"qcc","R"
"qgraph","R"
"qlspack","geepack"
"qlspack","utils"
"qp","R"
"qpcR","MASS"
"qpcR","minpack.lm"
"qpcR","rgl"
"qpcR","cluster"
"qpcR","nlme"
"qtl","R"
"qtl","graphics"
"qtl","stats"
"qtl","utils"
"qtlbim","stats"
"qtlbim","qtl"
"qtlbim","lattice"
"qtlbim","coda"
"qtlbim","tools"
"qtlbim","MASS"
"qtlbook","qtl"
"quadprog","R"
"qualV","KernSmooth"
